hotel,arrival_date_year,arrival_date_month,stays_in_week_nights,stays_in_weekend_nights,meal,Meal_cost,country,market_segment,daily_rate_per_night,required_car_parking_spaces,Revenue
City Hotel,2020,May,4,0,BB,$12.99 ,DEU,Online TA,$109.80 ,0,"$1,711.56 "
City Hotel,2020,May,4,0,BB,$12.99 ,FIN,Online TA,$109.80 ,0,"$1,711.56 "
City Hotel,2020,July,5,3,BB,$12.99 ,DEU,Online TA,$119.00 ,0,"$3,709.94 "
City Hotel,2020,July,5,3,BB,$12.99 ,DEU,Online TA,$111.00 ,0,"$3,460.54 "
City Hotel,2020,May,3,1,BB,$12.99 ,DEU,Online TA,$123.30 ,0,"$1,922.00 "
City Hotel,2020,May,5,2,BB,$12.99 ,CN,Online TA,$123.30 ,0,"$3,363.50 "
City Hotel,2020,April,3,0,BB,$12.99 ,BRA,Online TA,$104.40 ,0,"$1,220.54 "
City Hotel,2020,August,4,0,SC,$35.00 ,FRA,Online TA,$89.10 ,0,"$3,742.20 "
City Hotel,2020,August,2,1,SC,$35.00 ,PRT,Online TA,$98.28 ,0,"$3,095.82 "
City Hotel,2020,August,2,1,SC,$35.00 ,PRT,Online TA,$109.20 ,0,"$3,439.80 "
City Hotel,2020,August,3,2,BB,$12.99 ,DEU,Online TA,$121.50 ,0,"$2,367.43 "
City Hotel,2020,August,3,1,BB,$12.99 ,BRA,Online TA,$116.10 ,0,"$1,809.77 "
City Hotel,2020,July,4,1,BB,$12.99 ,BRA,Online TA,$199.00 ,0,"$3,877.51 "
City Hotel,2020,June,2,1,BB,$12.99 ,GBR,Online TA,$126.90 ,0,"$1,483.59 "
City Hotel,2020,April,5,2,HB,$17.99 ,ISR,Online TA,$183.00 ,0,"$6,913.56 "
City Hotel,2020,April,3,2,BB,$12.99 ,GBR,Online TA,$123.30 ,0,"$2,402.50 "
City Hotel,2020,July,2,1,SC,$35.00 ,USA,Online TA,$89.10 ,0,"$2,806.65 "
City Hotel,2020,June,1,2,BB,$12.99 ,AUT,Online TA,$109.80 ,0,"$1,283.67 "
City Hotel,2020,June,4,2,BB,$12.99 ,GBR,Online TA,$109.80 ,0,"$2,567.34 "
City Hotel,2020,March,5,2,BB,$12.99 ,DEU,Online TA,$77.35 ,0,"$2,110.03 "
City Hotel,2020,April,3,0,BB,$12.99 ,TUR,Online TA,$181.80 ,0,"$2,125.42 "
City Hotel,2020,August,2,2,BB,$12.99 ,FRA,Online TA,$123.75 ,0,"$1,929.02 "
City Hotel,2020,August,1,0,BB,$12.99 ,ESP,Online TA,$99.90 ,0,$389.31 
City Hotel,2020,February,1,2,SC,$35.00 ,BRA,Online TA,$71.10 ,0,"$2,239.65 "
City Hotel,2020,July,8,2,HB,$17.99 ,RUS,Online TA,$184.50 ,0,"$9,957.46 "
City Hotel,2020,June,5,1,BB,$12.99 ,BRA,Online TA,$129.60 ,0,"$3,030.31 "
City Hotel,2020,March,3,1,BB,$12.99 ,DEU,Online TA,$90.10 ,0,"$1,404.48 "
City Hotel,2020,April,1,0,BB,$12.99 ,GBR,Online TA,$126.00 ,0,$491.02 
City Hotel,2020,August,2,1,BB,$12.99 ,USA,Online TA,$107.10 ,0,"$1,252.11 "
City Hotel,2020,January,2,2,BB,$12.99 ,BRA,Online TA,$77.35 ,0,"$1,205.73 "
City Hotel,2020,January,2,2,BB,$12.99 ,BRA,Online TA,$77.35 ,0,"$1,205.73 "
City Hotel,2020,January,4,2,BB,$12.99 ,BRA,Online TA,$77.35 ,0,"$1,808.60 "
City Hotel,2020,July,1,2,BB,$12.99 ,POL,Online TA,$139.50 ,0,"$1,630.89 "
City Hotel,2020,July,2,2,BB,$12.99 ,POL,Online TA,$143.38 ,0,"$2,235.01 "
City Hotel,2020,July,3,2,BB,$12.99 ,FRA,Online TA,$123.30 ,0,"$2,402.50 "
City Hotel,2020,March,4,0,BB,$12.99 ,DNK,Online TA,$77.35 ,0,"$1,205.73 "
City Hotel,2020,March,4,0,BB,$12.99 ,DNK,Online TA,$141.14 ,0,"$2,200.09 "
City Hotel,2020,March,1,0,SC,$35.00 ,CN,Online TA,$71.10 ,0,$746.55 
City Hotel,2020,May,2,0,SC,$35.00 ,GBR,Online TA,$99.00 ,0,"$2,079.00 "
City Hotel,2020,August,6,2,BB,$12.99 ,NOR,Online TA,$196.51 ,0,"$6,126.40 "
City Hotel,2020,August,5,2,BB,$12.99 ,BRA,Online TA,$120.60 ,0,"$3,289.85 "
City Hotel,2020,January,3,1,SC,$35.00 ,ITA,Online TA,$67.15 ,0,"$2,820.30 "
City Hotel,2020,January,3,1,BB,$12.99 ,ITA,Online TA,$92.65 ,0,"$1,444.23 "
City Hotel,2020,July,1,0,BB,$12.99 ,CN,Online TA,$107.10 ,0,$417.37 
City Hotel,2020,July,5,2,SC,$35.00 ,FRA,Online TA,$89.10 ,0,"$6,548.85 "
City Hotel,2020,July,3,0,BB,$12.99 ,BEL,Online TA,$104.05 ,0,"$1,216.45 "
City Hotel,2020,March,3,1,SC,$35.00 ,GBR,Online TA,$67.15 ,0,"$2,820.30 "
City Hotel,2020,August,5,2,HB,$17.99 ,BRA,Online TA,$154.80 ,0,"$5,848.19 "
City Hotel,2020,August,4,2,SC,$35.00 ,ITA,Online TA,$95.10 ,0,"$5,991.30 "
City Hotel,2020,July,2,2,BB,$12.99 ,BRA,Online TA,$135.90 ,0,"$2,118.41 "
City Hotel,2020,July,3,0,BB,$12.99 ,PRT,Online TA,$107.10 ,0,"$1,252.11 "
City Hotel,2020,July,5,2,BB,$12.99 ,DEU,Online TA,$119.00 ,0,"$3,246.20 "
City Hotel,2020,July,5,2,BB,$12.99 ,DEU,Online TA,$155.00 ,0,"$4,228.24 "
City Hotel,2020,June,8,2,HB,$17.99 ,BRA,Online TA,$193.50 ,0,"$10,443.19 "
City Hotel,2020,June,6,2,BB,$12.99 ,RUS,Online TA,$104.40 ,0,"$3,254.77 "
City Hotel,2020,June,7,3,BB,$12.99 ,BEL,Online TA,$120.69 ,0,"$4,703.29 "
City Hotel,2020,March,5,2,BB,$12.99 ,DEU,Online TA,$77.35 ,0,"$2,110.03 "
City Hotel,2020,April,6,2,BB,$12.99 ,BRA,Online TA,$109.80 ,0,"$3,423.12 "
City Hotel,2020,August,2,0,SC,$35.00 ,CHN,Online TA,$80.19 ,0,"$1,683.99 "
City Hotel,2020,August,4,0,BB,$12.99 ,ITA,Online TA,$96.25 ,0,"$1,500.35 "
City Hotel,2020,July,5,2,BB,$12.99 ,GBR,Online TA,$103.50 ,0,"$2,823.38 "
City Hotel,2020,April,3,1,SC,$35.00 ,HUN,Online TA,$99.00 ,0,"$4,158.00 "
City Hotel,2020,August,4,0,BB,$12.99 ,ITA,Online TA,$96.25 ,0,"$1,500.35 "
City Hotel,2020,August,4,0,SC,$35.00 ,ITA,Online TA,$89.10 ,0,"$3,742.20 "
City Hotel,2020,February,7,4,SC,$35.00 ,BRA,Online TA,$67.15 ,0,"$7,755.83 "
City Hotel,2020,June,2,2,SC,$35.00 ,FRA,Online TA,$99.00 ,0,"$4,158.00 "
City Hotel,2020,June,3,0,BB,$12.99 ,RUS,Online TA,$129.60 ,0,"$1,515.15 "
City Hotel,2020,August,4,0,BB,$12.99 ,FRA,Online TA,$139.50 ,0,"$2,174.53 "
City Hotel,2020,July,3,1,SC,$35.00 ,ESP,Online TA,$89.10 ,0,"$3,742.20 "
City Hotel,2020,June,5,2,BB,$12.99 ,JPN,Online TA,$176.91 ,0,"$4,825.93 "
City Hotel,2020,May,4,0,BB,$12.99 ,DNK,Online TA,$99.45 ,0,"$1,550.23 "
City Hotel,2020,May,4,0,BB,$12.99 ,DNK,Online TA,$99.45 ,0,"$1,550.23 "
City Hotel,2020,February,2,2,BB,$12.99 ,BRA,Online TA,$107.95 ,0,"$1,682.72 "
City Hotel,2020,May,4,0,BB,$12.99 ,DNK,Online TA,$99.45 ,0,"$1,550.23 "
City Hotel,2020,May,4,0,BB,$12.99 ,DNK,Online TA,$99.45 ,0,"$1,550.23 "
City Hotel,2020,April,2,0,BB,$12.99 ,RUS,Online TA,$109.80 ,0,$855.78 
City Hotel,2020,July,4,0,BB,$12.99 ,ESP,Online TA,$126.73 ,0,"$1,975.47 "
City Hotel,2020,June,3,0,BB,$12.99 ,ITA,Online TA,$126.00 ,0,"$1,473.07 "
City Hotel,2020,April,6,2,BB,$12.99 ,BRA,Online TA,$109.80 ,0,"$3,423.12 "
City Hotel,2020,August,5,2,SC,$35.00 ,ITA,Online TA,$89.10 ,0,"$6,548.85 "
City Hotel,2020,August,1,2,BB,$12.99 ,FRA,Online TA,$139.50 ,0,"$1,630.89 "
City Hotel,2020,August,5,0,BB,$12.99 ,RUS,Online TA,$107.10 ,0,"$2,086.84 "
City Hotel,2020,April,3,0,BB,$12.99 ,PRT,Online TA,$109.80 ,0,"$1,283.67 "
City Hotel,2020,April,3,0,BB,$12.99 ,PRT,Online TA,$144.80 ,0,"$1,692.86 "
City Hotel,2020,August,5,2,SC,$35.00 ,ITA,Online TA,$89.10 ,0,"$6,548.85 "
City Hotel,2020,July,4,2,BB,$12.99 ,GBR,Online TA,$103.50 ,0,"$2,420.04 "
City Hotel,2020,July,4,2,BB,$12.99 ,GBR,Online TA,$141.83 ,0,"$3,316.27 "
City Hotel,2020,July,1,0,BB,$12.99 ,USA,Online TA,$91.85 ,0,$357.94 
City Hotel,2020,July,1,0,BB,$12.99 ,USA,Online TA,$91.85 ,0,$357.94 
City Hotel,2020,July,1,0,BB,$12.99 ,USA,Online TA,$91.85 ,0,$357.94 
City Hotel,2020,July,1,0,SC,$35.00 ,USA,Online TA,$89.10 ,0,$935.55 
City Hotel,2020,July,1,1,BB,$12.99 ,NLD,Online TA,$107.10 ,0,$834.74 
City Hotel,2020,July,1,1,BB,$12.99 ,NLD,Online TA,$99.90 ,0,$778.62 
City Hotel,2020,July,1,1,BB,$12.99 ,NLD,Online TA,$107.10 ,0,$834.74 
City Hotel,2020,July,2,1,SC,$35.00 ,DEU,Online TA,$89.10 ,0,"$2,806.65 "
City Hotel,2020,July,10,4,BB,$12.99 ,FRO,Online TA,$155.00 ,0,"$8,456.49 "
City Hotel,2020,July,10,4,BB,$12.99 ,FRO,Online TA,$139.50 ,0,"$7,610.84 "
City Hotel,2020,June,3,2,HB,$17.99 ,RUS,Online TA,$144.00 ,0,"$3,885.84 "
City Hotel,2020,April,1,0,BB,$12.99 ,USA,Online TA,$109.80 ,0,$427.89 
City Hotel,2020,April,3,0,BB,$12.99 ,DEU,Online TA,$104.40 ,0,"$1,220.54 "
City Hotel,2020,April,3,0,BB,$12.99 ,DEU,Online TA,$109.80 ,0,"$1,283.67 "
City Hotel,2020,August,3,0,BB,$12.99 ,FRA,Online TA,$104.05 ,0,"$1,216.45 "
City Hotel,2020,July,2,0,BB,$12.99 ,SRB,Online TA,$135.90 ,0,"$1,059.20 "
City Hotel,2020,May,2,0,BB,$12.99 ,USA,Online TA,$142.20 ,0,"$1,108.31 "
City Hotel,2020,May,2,0,BB,$12.99 ,PRT,Online TA,$109.80 ,0,$855.78 
City Hotel,2020,May,2,0,BB,$12.99 ,PRT,Online TA,$123.30 ,0,$961.00 
City Hotel,2019,September,3,0,BB,$12.99 ,PRT,Online TA,$106.20 ,0,"$1,241.58 "
City Hotel,2020,August,3,0,BB,$12.99 ,FRA,Online TA,$104.05 ,0,"$1,216.45 "
City Hotel,2020,August,3,0,BB,$12.99 ,ITA,Online TA,$149.10 ,0,"$1,743.13 "
City Hotel,2020,June,5,2,BB,$12.99 ,DEU,Online TA,$142.20 ,0,"$3,879.07 "
City Hotel,2020,June,2,2,BB,$12.99 ,SVN,Online TA,$181.80 ,0,"$2,833.90 "
City Hotel,2020,May,1,0,BB,$12.99 ,DEU,Online TA,$123.30 ,0,$480.50 
City Hotel,2020,June,3,1,BB,$12.99 ,GBR,Online TA,$109.80 ,0,"$1,711.56 "
City Hotel,2020,August,5,2,BB,$12.99 ,DEU,Online TA,$135.39 ,0,"$3,693.30 "
City Hotel,2020,July,2,0,BB,$12.99 ,NLD,Online TA,$93.65 ,0,$729.91 
City Hotel,2020,May,3,0,HB,$17.99 ,DEU,Online TA,$193.50 ,0,"$3,132.96 "
City Hotel,2020,August,2,0,SC,$35.00 ,GBR,Online TA,$89.10 ,0,"$1,871.10 "
City Hotel,2020,August,5,2,BB,$12.99 ,DEU,Online TA,$112.76 ,0,"$3,075.98 "
City Hotel,2020,July,4,0,SC,$35.00 ,GBR,Online TA,$89.10 ,0,"$3,742.20 "
City Hotel,2020,July,2,2,BB,$12.99 ,NOR,Online TA,$175.50 ,0,"$2,735.69 "
City Hotel,2020,July,5,2,SC,$35.00 ,GBR,Online TA,$89.10 ,0,"$6,548.85 "
City Hotel,2020,July,2,0,BB,$12.99 ,NLD,Online TA,$93.64 ,0,$729.83 
City Hotel,2020,May,3,0,BB,$12.99 ,SWE,Online TA,$109.80 ,0,"$1,283.67 "
City Hotel,2020,April,2,1,BB,$12.99 ,HUN,Online TA,$109.80 ,0,"$1,283.67 "
City Hotel,2020,August,4,1,HB,$17.99 ,FRA,Online TA,$145.08 ,0,"$3,914.98 "
City Hotel,2020,June,3,2,HB,$17.99 ,IRL,Online TA,$144.00 ,0,"$3,885.84 "
City Hotel,2020,May,3,0,BB,$12.99 ,CN,Online TA,$109.80 ,0,"$1,283.67 "
City Hotel,2020,February,3,2,BB,$12.99 ,FRA,Online TA,$92.65 ,0,"$1,805.29 "
City Hotel,2020,June,2,0,BB,$12.99 ,NOR,Online TA,$109.80 ,0,$855.78 
City Hotel,2020,May,2,0,SC,$35.00 ,GBR,Online TA,$99.00 ,0,"$2,079.00 "
City Hotel,2020,August,5,0,BB,$12.99 ,ESP,Online TA,$107.10 ,0,"$2,086.84 "
City Hotel,2020,June,3,0,SC,$35.00 ,DEU,Online TA,$99.00 ,0,"$3,118.50 "
City Hotel,2020,June,4,2,BB,$12.99 ,PRT,Online TA,$239.10 ,0,"$5,590.64 "
City Hotel,2020,May,1,0,SC,$35.00 ,USA,Online TA,$99.00 ,0,"$1,039.50 "
City Hotel,2020,August,2,2,BB,$12.99 ,AZE,Online TA,$107.10 ,0,"$1,669.47 "
City Hotel,2020,July,1,1,BB,$12.99 ,BRA,Online TA,$103.50 ,0,$806.68 
City Hotel,2020,June,1,2,BB,$12.99 ,AUT,Online TA,$112.80 ,0,"$1,318.74 "
City Hotel,2020,August,2,0,BB,$12.99 ,MAR,Online TA,$199.00 ,0,"$1,551.01 "
City Hotel,2020,January,0,1,BB,$12.99 ,BRA,Online TA,$114.30 ,0,$445.43 
City Hotel,2020,July,4,0,SC,$35.00 ,BEL,Online TA,$89.10 ,0,"$3,742.20 "
City Hotel,2020,May,2,0,SC,$35.00 ,USA,Online TA,$99.00 ,0,"$2,079.00 "
City Hotel,2020,August,5,2,HB,$17.99 ,BRA,Online TA,$172.00 ,0,"$6,497.99 "
City Hotel,2020,January,5,2,BB,$12.99 ,BRA,Online TA,$107.95 ,0,"$2,944.77 "
City Hotel,2020,July,2,0,BB,$12.99 ,BEL,Online TA,$117.00 ,0,$911.90 
City Hotel,2020,May,1,0,BB,$12.99 ,ESP,Online TA,$142.20 ,0,$554.15 
City Hotel,2020,August,3,0,SC,$35.00 ,DEU,Online TA,$101.10 ,0,"$3,184.65 "
City Hotel,2020,May,4,0,BB,$12.99 ,NOR,Online TA,$109.80 ,0,"$1,711.56 "
City Hotel,2020,August,3,0,BB,$12.99 ,BEL,Online TA,$129.73 ,0,"$1,516.67 "
City Hotel,2020,August,1,2,BB,$12.99 ,ISR,Online TA,$199.00 ,0,"$2,326.51 "
City Hotel,2020,August,4,0,SC,$35.00 ,FRA,Online TA,$91.58 ,0,"$3,846.36 "
City Hotel,2020,August,3,2,BB,$12.99 ,DEU,Online TA,$107.10 ,0,"$2,086.84 "
City Hotel,2020,August,5,2,SC,$35.00 ,GBR,Online TA,$109.67 ,0,"$8,060.75 "
City Hotel,2020,May,3,1,SC,$35.00 ,GBR,Online TA,$99.00 ,0,"$4,158.00 "
City Hotel,2020,April,1,1,BB,$12.99 ,BEL,Online TA,$125.10 ,0,$975.03 
City Hotel,2020,April,1,1,BB,$12.99 ,BEL,Online TA,$180.90 ,0,"$1,409.93 "
City Hotel,2020,April,1,1,BB,$12.99 ,BEL,Online TA,$141.30 ,0,"$1,101.29 "
City Hotel,2020,April,1,1,BB,$12.99 ,BEL,Online TA,$141.30 ,0,"$1,101.29 "
City Hotel,2020,July,2,2,BB,$12.99 ,DEU,Online TA,$113.40 ,0,"$1,767.68 "
City Hotel,2020,July,4,1,BB,$12.99 ,BRA,Online TA,$117.00 ,0,"$2,279.74 "
City Hotel,2020,July,1,0,BB,$12.99 ,POL,Online TA,$135.90 ,0,$529.60 
City Hotel,2020,June,3,1,BB,$12.99 ,FRA,Online TA,$109.80 ,0,"$1,711.56 "
City Hotel,2020,May,3,0,BB,$12.99 ,HUN,Online TA,$109.80 ,0,"$1,283.67 "
City Hotel,2020,August,1,2,SC,$35.00 ,IRL,Online TA,$89.10 ,0,"$2,806.65 "
City Hotel,2020,July,4,0,BB,$12.99 ,CHE,Online TA,$135.90 ,0,"$2,118.41 "
City Hotel,2020,July,5,4,BB,$12.99 ,MAR,Online TA,$119.70 ,0,"$4,198.24 "
City Hotel,2020,April,6,2,SC,$35.00 ,FRA,Online TA,$80.10 ,0,"$6,728.40 "
City Hotel,2020,August,4,0,BB,$12.99 ,HRV,Online TA,$116.10 ,0,"$1,809.77 "
City Hotel,2020,February,1,2,BB,$12.99 ,ITA,Online TA,$95.40 ,0,"$1,115.32 "
City Hotel,2020,July,2,2,BB,$12.99 ,AUS,Online TA,$116.10 ,0,"$1,809.77 "
City Hotel,2020,July,2,2,BB,$12.99 ,AUS,Online TA,$132.30 ,0,"$2,062.29 "
City Hotel,2020,May,4,2,BB,$12.99 ,BRA,Online TA,$142.20 ,0,"$3,324.92 "
City Hotel,2020,August,5,2,SC,$35.00 ,FRA,Online TA,$89.10 ,0,"$6,548.85 "
City Hotel,2020,August,2,0,BB,$12.99 ,BEL,Online TA,$139.00 ,0,"$1,083.37 "
City Hotel,2020,January,4,1,HB,$17.99 ,ESP,Online TA,$109.65 ,0,"$2,958.91 "
City Hotel,2020,January,4,1,HB,$17.99 ,ESP,Online TA,$109.65 ,0,"$2,958.91 "
City Hotel,2020,January,4,1,BB,$12.99 ,ESP,Online TA,$145.35 ,0,"$2,832.14 "
City Hotel,2020,April,2,0,SC,$35.00 ,FRA,Online TA,$99.00 ,0,"$2,079.00 "
City Hotel,2020,July,2,2,SC,$35.00 ,DEU,Online TA,$89.10 ,0,"$3,742.20 "
City Hotel,2020,July,4,0,HB,$17.99 ,KAZ,Online TA,$147.60 ,0,"$3,186.39 "
City Hotel,2020,July,2,2,BB,$12.99 ,AUS,Online TA,$116.10 ,0,"$1,809.77 "
City Hotel,2020,July,2,0,BB,$12.99 ,ITA,Online TA,$99.90 ,0,$778.62 
City Hotel,2020,August,3,1,BB,$12.99 ,GBR,Online TA,$107.10 ,0,"$1,669.47 "
City Hotel,2020,July,5,2,HB,$17.99 ,GBR,Online TA,$134.10 ,0,"$5,066.16 "
City Hotel,2020,August,2,1,BB,$12.99 ,FRA,Online TA,$175.50 ,0,"$2,051.77 "
City Hotel,2020,August,2,1,BB,$12.99 ,FRA,Online TA,$135.90 ,0,"$1,588.81 "
City Hotel,2020,August,2,1,BB,$12.99 ,FRA,Online TA,$135.90 ,0,"$1,588.81 "
City Hotel,2020,July,2,2,BB,$12.99 ,NOR,Online TA,$90.05 ,0,"$1,403.70 "
City Hotel,2020,July,2,2,BB,$12.99 ,NOR,Online TA,$90.05 ,0,"$1,403.70 "
City Hotel,2020,July,5,1,BB,$12.99 ,BEL,Online TA,$99.90 ,0,"$2,335.86 "
City Hotel,2020,July,4,0,BB,$12.99 ,CHE,Online TA,$116.10 ,0,"$1,809.77 "
City Hotel,2020,May,3,0,BB,$12.99 ,BEL,Online TA,$123.30 ,0,"$1,441.50 "
City Hotel,2020,June,3,2,SC,$35.00 ,BRA,Online TA,$99.00 ,0,"$5,197.50 "
City Hotel,2020,June,3,2,SC,$35.00 ,FRA,Online TA,$99.00 ,0,"$5,197.50 "
City Hotel,2020,July,2,2,SC,$35.00 ,DEU,Online TA,$89.10 ,0,"$3,742.20 "
City Hotel,2020,July,5,1,SC,$35.00 ,HUN,Online TA,$89.10 ,0,"$5,613.30 "
City Hotel,2020,May,3,1,BB,$12.99 ,FRA,Online TA,$109.80 ,0,"$1,711.56 "
City Hotel,2020,May,0,1,BB,$12.99 ,BRA,Online TA,$109.80 ,0,$427.89 
City Hotel,2020,August,2,0,BB,$12.99 ,BEL,Online TA,$174.00 ,0,"$1,356.16 "
City Hotel,2020,February,2,0,BB,$12.99 ,ITA,Online TA,$81.90 ,0,$638.33 
City Hotel,2020,February,1,2,BB,$12.99 ,BRA,Online TA,$114.30 ,0,"$1,336.28 "
City Hotel,2020,May,1,0,BB,$12.99 ,BRA,Online TA,$109.80 ,0,$427.89 
City Hotel,2020,August,2,0,BB,$12.99 ,BEL,Online TA,$119.70 ,0,$932.94 
City Hotel,2020,July,4,2,BB,$12.99 ,CZE,Online TA,$99.90 ,0,"$2,335.86 "
City Hotel,2020,March,3,2,BB,$12.99 ,BRA,Online TA,$77.35 ,0,"$1,507.16 "
City Hotel,2020,July,6,4,BB,$12.99 ,FRA,Online TA,$180.90 ,0,"$7,049.67 "
City Hotel,2020,June,3,0,BB,$12.99 ,DEU,Online TA,$142.20 ,0,"$1,662.46 "
City Hotel,2020,August,4,0,BB,$12.99 ,JPN,Online TA,$125.25 ,0,"$1,952.40 "
City Hotel,2020,July,5,2,BB,$12.99 ,FRA,Online TA,$113.40 ,0,"$3,093.44 "
City Hotel,2020,June,0,1,SC,$35.00 ,BRA,Online TA,$99.00 ,0,"$1,039.50 "
City Hotel,2020,May,3,0,SC,$35.00 ,KOR,Online TA,$99.00 ,0,"$3,118.50 "
City Hotel,2020,July,4,0,BB,$12.99 ,BRA,Online TA,$132.30 ,0,"$2,062.29 "
City Hotel,2020,May,3,0,SC,$35.00 ,GBR,Online TA,$99.00 ,0,"$3,118.50 "
City Hotel,2020,May,2,0,SC,$35.00 ,GBR,Online TA,$99.00 ,0,"$2,079.00 "
City Hotel,2020,June,1,0,SC,$35.00 ,BRA,Online TA,$99.00 ,0,"$1,039.50 "
City Hotel,2020,January,2,1,BB,$12.99 ,ROU,Online TA,$76.50 ,0,$894.36 
City Hotel,2020,January,2,1,BB,$12.99 ,ROU,Online TA,$81.90 ,0,$957.49 
City Hotel,2020,July,3,1,BB,$12.99 ,NOR,Online TA,$132.30 ,0,"$2,062.29 "
City Hotel,2020,March,4,0,BB,$12.99 ,ROU,Online TA,$77.35 ,0,"$1,205.73 "
City Hotel,2020,May,1,1,BB,$12.99 ,BHR,Online TA,$189.90 ,0,"$1,480.08 "
City Hotel,2020,May,2,0,SC,$35.00 ,GBR,Online TA,$99.00 ,0,"$2,079.00 "
City Hotel,2020,May,3,0,SC,$35.00 ,GBR,Online TA,$99.00 ,0,"$3,118.50 "
City Hotel,2020,July,4,0,SC,$35.00 ,GBR,Online TA,$89.10 ,0,"$3,742.20 "
City Hotel,2020,July,3,1,BB,$12.99 ,NOR,Online TA,$132.30 ,0,"$2,062.29 "
City Hotel,2020,July,1,0,BB,$12.99 ,DEU,Online TA,$134.00 ,0,$522.20 
City Hotel,2020,July,1,0,BB,$12.99 ,DEU,Online TA,$123.30 ,0,$480.50 
City Hotel,2020,May,2,0,BB,$12.99 ,GBR,Online TA,$109.80 ,0,$855.78 
City Hotel,2020,May,2,0,BB,$12.99 ,GBR,Online TA,$109.80 ,0,$855.78 
City Hotel,2020,May,2,0,SC,$35.00 ,GBR,Online TA,$99.00 ,0,"$2,079.00 "
City Hotel,2020,May,2,0,SC,$35.00 ,GBR,Online TA,$99.00 ,0,"$2,079.00 "
City Hotel,2020,May,2,0,SC,$35.00 ,GBR,Online TA,$99.00 ,0,"$2,079.00 "
City Hotel,2020,May,2,0,SC,$35.00 ,GBR,Online TA,$99.00 ,0,"$2,079.00 "
City Hotel,2020,May,2,0,SC,$35.00 ,GBR,Online TA,$99.00 ,0,"$2,079.00 "
City Hotel,2020,May,3,0,HB,$17.99 ,GBR,Online TA,$193.50 ,0,"$3,132.96 "
City Hotel,2020,July,3,1,BB,$12.99 ,NOR,Online TA,$132.30 ,0,"$2,062.29 "
City Hotel,2020,July,5,2,HB,$17.99 ,SWE,Online TA,$134.10 ,0,"$5,066.16 "
City Hotel,2020,January,3,2,BB,$12.99 ,DEU,Online TA,$77.35 ,0,"$1,507.16 "
City Hotel,2020,July,3,0,BB,$12.99 ,GBR,Online TA,$99.90 ,0,"$1,167.93 "
City Hotel,2020,May,3,0,BB,$12.99 ,BEN,Online TA,$122.40 ,0,"$1,430.98 "
City Hotel,2020,May,0,1,BB,$12.99 ,BEN,Online TA,$122.40 ,0,$476.99 
City Hotel,2020,May,2,2,SC,$35.00 ,PRT,Online TA,$104.00 ,0,"$4,368.00 "
City Hotel,2020,August,2,0,SC,$35.00 ,BEL,Online TA,$118.75 ,0,"$2,493.75 "
Resort Hotel,2018,August,1,0,BB,$12.99 ,PRT,Online TA,$132.44 ,1,$516.12 
Resort Hotel,2018,August,5,2,BB,$12.99 ,PRT,Online TA,$120.60 ,1,"$3,289.85 "
Resort Hotel,2018,August,0,2,BB,$12.99 ,ESP,Online TA,$192.00 ,0,"$1,496.45 "
Resort Hotel,2018,August,0,1,BB,$12.99 ,PRT,Online TA,$132.44 ,0,$516.12 
Resort Hotel,2018,August,0,1,BB,$12.99 ,PRT,Online TA,$144.76 ,0,$564.13 
Resort Hotel,2018,August,1,1,HB,$17.99 ,PRT,Online TA,$241.00 ,0,"$2,601.35 "
Resort Hotel,2018,August,1,0,BB,$12.99 ,PRT,Online TA,$172.00 ,0,$670.28 
Resort Hotel,2018,August,1,0,BB,$12.99 ,PRT,Online TA,$153.00 ,0,$596.24 
Resort Hotel,2018,August,1,0,BB,$12.99 ,CHN,Online TA,$171.90 ,1,$669.89 
Resort Hotel,2018,August,4,2,BB,$12.99 ,PRT,Online TA,$134.00 ,0,"$3,133.19 "
Resort Hotel,2018,August,0,1,BB,$12.99 ,ROU,Online TA,$154.80 ,0,$603.26 
Resort Hotel,2018,August,1,1,BB,$12.99 ,PRT,Online TA,$211.00 ,0,"$1,644.53 "
Resort Hotel,2018,August,2,1,BB,$12.99 ,ESP,Online TA,$0.00 ,0,$0.00 
Resort Hotel,2018,August,2,0,BB,$12.99 ,ESP,Online TA,$191.00 ,0,"$1,488.65 "
Resort Hotel,2018,August,1,0,BB,$12.99 ,PRT,Online TA,$192.00 ,0,$748.22 
Resort Hotel,2018,August,1,0,BB,$12.99 ,FRA,Online TA,$172.00 ,0,$670.28 
Resort Hotel,2018,August,1,0,BB,$12.99 ,GBR,Online TA,$252.00 ,1,$982.04 
Resort Hotel,2018,August,2,0,BB,$12.99 ,IRL,Online TA,$192.00 ,0,"$1,496.45 "
Resort Hotel,2018,August,1,0,BB,$12.99 ,CHN,Online TA,$172.00 ,0,$670.28 
Resort Hotel,2018,August,1,0,BB,$12.99 ,PRT,Online TA,$120.60 ,0,$469.98 
Resort Hotel,2018,August,1,0,BB,$12.99 ,PRT,Online TA,$172.00 ,0,$670.28 
Resort Hotel,2018,August,2,1,BB,$12.99 ,PRT,Online TA,$178.67 ,0,"$2,088.83 "
Resort Hotel,2018,August,0,1,BB,$12.99 ,GBR,Online TA,$195.00 ,0,$759.91 
Resort Hotel,2018,August,0,1,BB,$12.99 ,ESP,Online TA,$153.00 ,0,$596.24 
